Plant_Postal_Code,Plant_Name,Fiscal_Year,Fiscal_Week_Number,Production_Day_Of_Week_Number,Shift_Date,Shift_Number,Business_Process_Number,BP_English_Name,Reporting_Type_English_Name,Plant_Volume,Worked_Hour
L5W 1B0,Toronto Gateway East,2022,16,7,2022/04/23,3,1022213,Mech Pcls Sort,Process,29528,45.233328
L5W 1B0,Toronto Gateway East,2022,16,1,2022/04/18,1,1044420,Mech Pcls EUS,Process,11,
L5W 1B0,Toronto Gateway East,2022,16,2,2022/04/18,2,1044420,Mech Pcls EUS,Process,,0
L5W 1B0,Toronto Gateway East,2022,16,2,2022/04/18,3,1044420,Mech Pcls EUS,Process,30560,86.816656
L5W 1B0,Toronto Gateway East,2022,16,2,2022/04/19,1,1044420,Mech Pcls EUS,Process,15983,46.883332
L5W 1B0,Toronto Gateway East,2022,16,3,2022/04/19,2,1044420,Mech Pcls EUS,Process,,4.416666
L5W 1B0,Toronto Gateway East,2022,16,3,2022/04/19,3,1044420,Mech Pcls EUS,Process,28668,79.449989
L5W 1B0,Toronto Gateway East,2022,16,3,2022/04/20,1,1044420,Mech Pcls EUS,Process,27385,31.449998
L5W 1B0,Toronto Gateway East,2022,16,4,2022/04/20,2,1044420,Mech Pcls EUS,Process,20986,53.133325
L5W 1B0,Toronto Gateway East,2022,16,4,2022/04/20,3,1044420,Mech Pcls EUS,Process,29986,80.316658
L5W 1B0,Toronto Gateway East,2022,16,4,2022/04/21,1,1044420,Mech Pcls EUS,Process,24835,45.78333
L5W 1B0,Toronto Gateway East,2022,16,5,2022/04/21,2,1044420,Mech Pcls EUS,Process,19743,49.983331
L5W 1B0,Toronto Gateway East,2022,16,5,2022/04/21,3,1044420,Mech Pcls EUS,Process,34543,91.299991
L5W 1B0,Toronto Gateway East,2022,16,5,2022/04/22,1,1044420,Mech Pcls EUS,Process,17012,44.083332
L5W 1B0,Toronto Gateway East,2022,16,6,2022/04/22,2,1044420,Mech Pcls EUS,Process,,23.066665
L5W 1B0,Toronto Gateway East,2022,16,6,2022/04/22,3,1044420,Mech Pcls EUS,Process,31281,71.499992
L5W 1B0,Toronto Gateway East,2022,16,6,2022/04/23,1,1044420,Mech Pcls EUS,Process,24963,57.466664
L5W 1B0,Toronto Gateway East,2022,16,7,2022/04/23,2,1044420,Mech Pcls EUS,Process,5073,11.849999
L5W 1B0,Toronto Gateway East,2022,16,7,2022/04/23,3,1044420,Mech Pcls EUS,Process,18617,63.433327
L5W 1B0,Toronto Gateway East,2022,16,7,2022/04/24,1,1044420,Mech Pcls EUS,Process,,3.6
L5W 1B0,Toronto Gateway East,2022,17,1,2022/04/24,2,1022213,Mech Pcls Sort,Process,,2.733333
L5W 1B0,Toronto Gateway East,2022,17,1,2022/04/24,3,1022213,Mech Pcls Sort,Process,21920,26.716665
L5W 1B0,Toronto Gateway East,2022,17,2,2022/04/25,2,1022213,Mech Pcls Sort,Process,4,0
L5W 1B0,Toronto Gateway East,2022,17,2,2022/04/25,3,1022213,Mech Pcls Sort,Process,50403,96.166655
L5W 1B0,Toronto Gateway East,2022,17,2,2022/04/26,1,1022213,Mech Pcls Sort,Process,46159,61.649995
L5W 1B0,Toronto Gateway East,2022,17,3,2022/04/26,2,1022213,Mech Pcls Sort,Process,35473,49.966659
L5W 1B0,Toronto Gateway East,2022,17,3,2022/04/26,3,1022213,Mech Pcls Sort,Process,51728,90.583325
L5W 1B0,Toronto Gateway East,2022,17,3,2022/04/27,1,1022213,Mech Pcls Sort,Process,45396,35.116663
L5W 1B0,Toronto Gateway East,2022,17,4,2022/04/27,2,1022213,Mech Pcls Sort,Process,27260,44.949995
L5W 1B0,Toronto Gateway East,2022,17,4,2022/04/27,3,1022213,Mech Pcls Sort,Process,52408,77.166659
L5W 1B0,Toronto Gateway East,2022,17,4,2022/04/28,1,1022213,Mech Pcls Sort,Process,34414,38.616664
L5W 1B0,Toronto Gateway East,2022,17,5,2022/04/28,2,1022213,Mech Pcls Sort,Process,46,19.466665
L5W 1B0,Toronto Gateway East,2022,17,5,2022/04/28,3,1022213,Mech Pcls Sort,Process,52655,60.033326
L5W 1B0,Toronto Gateway East,2022,17,5,2022/04/29,1,1022213,Mech Pcls Sort,Process,36976,34.533331
L5W 1B0,Toronto Gateway East,2022,17,6,2022/04/29,2,1022213,Mech Pcls Sort,Process,10,11.866665
L5W 1B0,Toronto Gateway East,2022,17,6,2022/04/29,3,1022213,Mech Pcls Sort,Process,49933,30.766665
L5W 1B0,Toronto Gateway East,2022,17,6,2022/04/30,1,1022213,Mech Pcls Sort,Process,42914,22.299997
L5W 1B0,Toronto Gateway East,2022,17,7,2022/04/30,2,1022213,Mech Pcls Sort,Process,2,22.966664
L5W 1B0,Toronto Gateway East,2022,17,1,2022/04/24,2,1044420,Mech Pcls EUS,Process,2147,4.833333
