Plant_Postal_Code,Plant_Name,Fiscal_Year,Fiscal_Week_Number,Production_Day_Of_Week_Number,Shift_Date,Shift_Number,Business_Process_Number,BP_English_Name,Reporting_Type_English_Name,Plant_Volume,Worked_Hour
A1B 3R0,St. John's MPP,2019,14,7,2019/04/06,3,1044414,Manual Packets,Process,92,1.366666
A1B 3R0,St. John's MPP,2019,15,1,2019/04/07,3,1044414,Manual Packets,Process,4048,11.266663
A1B 3R0,St. John's MPP,2019,15,1,2019/04/08,1,1044414,Manual Packets,Process,1716,9.366664
A1B 3R0,St. John's MPP,2019,15,2,2019/04/08,2,1044414,Manual Packets,Process,5789,13.216663
A1B 3R0,St. John's MPP,2019,15,2,2019/04/08,3,1044414,Manual Packets,Process,1610,13.266661
A1B 3R0,St. John's MPP,2019,15,2,2019/04/09,1,1044414,Manual Packets,Process,20,6.633331
A1B 3R0,St. John's MPP,2019,15,3,2019/04/09,2,1044414,Manual Packets,Process,6012,39.816659
A1B 3R0,St. John's MPP,2019,15,3,2019/04/09,3,1044414,Manual Packets,Process,4861,21.649993
A1B 3R0,St. John's MPP,2019,15,3,2019/04/10,1,1044414,Manual Packets,Process,1345,8.499996
A1B 3R0,St. John's MPP,2019,15,4,2019/04/10,2,1044414,Manual Packets,Process,7606,39.883324
A1B 3R0,St. John's MPP,2019,15,4,2019/04/10,3,1044414,Manual Packets,Process,3139,18.916658
A1B 3R0,St. John's MPP,2019,15,4,2019/04/11,1,1044414,Manual Packets,Process,895,6.833331
A1B 3R0,St. John's MPP,2019,15,5,2019/04/11,2,1044414,Manual Packets,Process,8496,26.63333
A1B 3R0,St. John's MPP,2019,15,5,2019/04/11,3,1044414,Manual Packets,Process,2562,15.21666
A1B 3R0,St. John's MPP,2019,15,5,2019/04/12,1,1044414,Manual Packets,Process,2186,10.316664
A1B 3R0,St. John's MPP,2019,15,6,2019/04/12,2,1044414,Manual Packets,Process,6773,38.049991
A1B 3R0,St. John's MPP,2019,15,6,2019/04/12,3,1044414,Manual Packets,Process,1295,15.049997
A1B 3R0,St. John's MPP,2019,15,7,2019/04/13,2,1044414,Manual Packets,Process,3898,13.949994
A1B 3R0,St. John's MPP,2019,15,7,2019/04/13,3,1044414,Manual Packets,Process,342,1.833333
A1B 3R0,St. John's MPP,2019,16,1,2019/04/14,3,1044414,Manual Packets,Process,3128,6.966665
A1B 3R0,St. John's MPP,2019,16,1,2019/04/15,1,1044414,Manual Packets,Process,2455,12.949996
A1B 3R0,St. John's MPP,2019,16,2,2019/04/15,2,1044414,Manual Packets,Process,4940,30.549994
A1B 3R0,St. John's MPP,2019,16,2,2019/04/15,3,1044414,Manual Packets,Process,6069,29.249994
A1B 3R0,St. John's MPP,2019,16,2,2019/04/16,1,1044414,Manual Packets,Process,1092,10.299998
A1B 3R0,St. John's MPP,2019,16,3,2019/04/16,2,1044414,Manual Packets,Process,4514,29.949991
A1B 3R0,St. John's MPP,2019,16,3,2019/04/16,3,1044414,Manual Packets,Process,2248,17.716662
A1B 3R0,St. John's MPP,2019,16,3,2019/04/17,1,1044414,Manual Packets,Process,2562,13.749997
A1B 3R0,St. John's MPP,2019,16,4,2019/04/17,2,1044414,Manual Packets,Process,7766,37.949992
A1B 3R0,St. John's MPP,2019,16,4,2019/04/17,3,1044414,Manual Packets,Process,2814,15.399994
A1B 3R0,St. John's MPP,2019,16,4,2019/04/18,1,1044414,Manual Packets,Process,,4.233333
A1B 3R0,St. John's MPP,2019,16,5,2019/04/18,2,1044414,Manual Packets,Process,3634,32.499995
A1B 3R0,St. John's MPP,2019,16,5,2019/04/18,3,1044414,Manual Packets,Process,877,11.983331
A1B 3R0,St. John's MPP,2019,16,6,2019/04/19,2,1044414,Manual Packets,Process,2790,17.033329
A1B 3R0,St. John's MPP,2019,16,7,2019/04/20,2,1044414,Manual Packets,Process,5660,21.933325
A1B 3R0,St. John's MPP,2019,17,2,2019/04/22,3,1044414,Manual Packets,Process,5579,11.549996
A1B 3R0,St. John's MPP,2019,17,2,2019/04/23,1,1044414,Manual Packets,Process,496,3.633332
A1B 3R0,St. John's MPP,2019,17,3,2019/04/23,2,1044414,Manual Packets,Process,5473,29.866658
A1B 3R0,St. John's MPP,2019,17,3,2019/04/23,3,1044414,Manual Packets,Process,3641,13.083327
A1B 3R0,St. John's MPP,2019,17,3,2019/04/24,1,1044414,Manual Packets,Process,2135,4.849999
A1B 3R0,St. John's MPP,2019,17,4,2019/04/24,2,1044414,Manual Packets,Process,6694,29.699995
A1B 3R0,St. John's MPP,2019,17,4,2019/04/24,3,1044414,Manual Packets,Process,3749,15.149996
A1B 3R0,St. John's MPP,2019,17,4,2019/04/25,1,1044414,Manual Packets,Process,40,5.733331
A1B 3R0,St. John's MPP,2019,17,5,2019/04/25,2,1044414,Manual Packets,Process,5574,32.833327
A1B 3R0,St. John's MPP,2019,17,5,2019/04/25,3,1044414,Manual Packets,Process,3872,23.349989
A1B 3R0,St. John's MPP,2019,17,5,2019/04/26,1,1044414,Manual Packets,Process,,3.083333
A1B 3R0,St. John's MPP,2019,17,6,2019/04/26,2,1044414,Manual Packets,Process,8109,40.883326
A1B 3R0,St. John's MPP,2019,17,6,2019/04/26,3,1044414,Manual Packets,Process,3303,19.93333
A1B 3R0,St. John's MPP,2019,17,7,2019/04/27,2,1044414,Manual Packets,Process,4721,9.416662
A1B 3R0,St. John's MPP,2019,17,7,2019/04/27,3,1044414,Manual Packets,Process,,0.033333
A1B 3R0,St. John's MPP,2019,18,1,2019/04/28,3,1044414,Manual Packets,Process,1150,10.316665
A1B 3R0,St. John's MPP,2019,18,1,2019/04/29,1,1044414,Manual Packets,Process,1716,11.13333
A1B 3R0,St. John's MPP,2019,18,2,2019/04/29,2,1044414,Manual Packets,Process,4411,22.399993
A1B 3R0,St. John's MPP,2019,18,2,2019/04/29,3,1044414,Manual Packets,Process,3751,13.749996
A1B 3R0,St. John's MPP,2019,18,2,2019/04/30,1,1044414,Manual Packets,Process,3220,15.666663
A1B 3R0,St. John's MPP,2019,18,3,2019/04/30,2,1044414,Manual Packets,Process,3445,31.916659
A1B 3R0,St. John's MPP,2019,18,3,2019/04/30,3,1044414,Manual Packets,Process,2208,10.133328
A1B 3R0,St. John's MPP,2019,18,3,2019/05/01,1,1044414,Manual Packets,Process,177,4.733332
A1B 3R0,St. John's MPP,2019,18,4,2019/05/01,2,1044414,Manual Packets,Process,5615,36.499992
A1B 3R0,St. John's MPP,2019,18,4,2019/05/01,3,1044414,Manual Packets,Process,3046,16.249991
A1B 3R0,St. John's MPP,2019,18,4,2019/05/02,1,1044414,Manual Packets,Process,644,7.53333
A1B 3R0,St. John's MPP,2019,18,5,2019/05/02,2,1044414,Manual Packets,Process,5091,50.616661
A1B 3R0,St. John's MPP,2019,18,5,2019/05/02,3,1044414,Manual Packets,Process,3018,13.566663
A1B 3R0,St. John's MPP,2019,18,5,2019/05/03,1,1044414,Manual Packets,Process,1961,12.166663
A1B 3R0,St. John's MPP,2019,18,6,2019/05/03,2,1044414,Manual Packets,Process,3877,26.649995
A1B 3R0,St. John's MPP,2019,18,6,2019/05/03,3,1044414,Manual Packets,Process,1192,9.849997
A1B 3R0,St. John's MPP,2019,18,7,2019/05/04,2,1044414,Manual Packets,Process,3590,7.616663
A1B 3R0,St. John's MPP,2019,18,7,2019/05/04,3,1044414,Manual Packets,Process,46,1.516666
A1B 3R0,St. John's MPP,2019,19,1,2019/05/05,3,1044414,Manual Packets,Process,3588,7.316665
A1B 3R0,St. John's MPP,2019,19,1,2019/05/06,1,1044414,Manual Packets,Process,966,6.533331
A1B 3R0,St. John's MPP,2019,19,2,2019/05/06,2,1044414,Manual Packets,Process,4311,14.016661
A1B 3R0,St. John's MPP,2019,19,2,2019/05/06,3,1044414,Manual Packets,Process,3269,15.549995
A1B 3R0,St. John's MPP,2019,19,2,2019/05/07,1,1044414,Manual Packets,Process,835,5.599998
A1B 3R0,St. John's MPP,2019,19,3,2019/05/07,2,1044414,Manual Packets,Process,7657,33.116657
A1B 3R0,St. John's MPP,2019,19,3,2019/05/07,3,1044414,Manual Packets,Process,4800,21.68333
A1B 3R0,St. John's MPP,2019,19,3,2019/05/08,1,1044414,Manual Packets,Process,644,5.699999
A1B 3R0,St. John's MPP,2019,19,4,2019/05/08,2,1044414,Manual Packets,Process,7648,37.916657
A1B 3R0,St. John's MPP,2019,19,4,2019/05/08,3,1044414,Manual Packets,Process,2318,11.866662
A1B 3R0,St. John's MPP,2019,19,4,2019/05/09,1,1044414,Manual Packets,Process,80,6.466666
A1B 3R0,St. John's MPP,2019,19,5,2019/05/09,2,1044414,Manual Packets,Process,8328,33.116659
A1B 3R0,St. John's MPP,2019,19,5,2019/05/09,3,1044414,Manual Packets,Process,2567,9.149997
A1B 3R0,St. John's MPP,2019,19,5,2019/05/10,1,1044414,Manual Packets,Process,1405,12.999995
A1B 3R0,St. John's MPP,2019,19,6,2019/05/10,2,1044414,Manual Packets,Process,5809,38.399993
A1B 3R0,St. John's MPP,2019,19,6,2019/05/10,3,1044414,Manual Packets,Process,4192,22.41666
A1B 3R0,St. John's MPP,2019,19,7,2019/05/11,2,1044414,Manual Packets,Process,5779,16.499992
A1B 3R0,St. John's MPP,2019,19,7,2019/05/11,3,1044414,Manual Packets,Process,800,0.183332
A1B 3R0,St. John's MPP,2019,20,1,2019/05/12,3,1044414,Manual Packets,Process,3174,8.283332
A1B 3R0,St. John's MPP,2019,20,1,2019/05/13,1,1044414,Manual Packets,Process,1853,7.299997
A1B 3R0,St. John's MPP,2019,20,2,2019/05/13,2,1044414,Manual Packets,Process,1304,12.916665
A1B 3R0,St. John's MPP,2019,20,2,2019/05/13,3,1044414,Manual Packets,Process,1849,13.066661
A1B 3R0,St. John's MPP,2019,20,2,2019/05/14,1,1044414,Manual Packets,Process,,3.699999
A1B 3R0,St. John's MPP,2019,20,3,2019/05/14,2,1044414,Manual Packets,Process,5589,36.24999
A1B 3R0,St. John's MPP,2019,20,3,2019/05/14,3,1044414,Manual Packets,Process,815,12.749995
A1B 3R0,St. John's MPP,2019,20,3,2019/05/15,1,1044414,Manual Packets,Process,,3.683333
A1B 3R0,St. John's MPP,2019,20,4,2019/05/15,2,1044414,Manual Packets,Process,6900,36.899993
A1B 3R0,St. John's MPP,2019,20,4,2019/05/15,3,1044414,Manual Packets,Process,3790,16.533328
A1B 3R0,St. John's MPP,2019,20,4,2019/05/16,1,1044414,Manual Packets,Process,171,4.466665
A1B 3R0,St. John's MPP,2019,20,5,2019/05/16,2,1044414,Manual Packets,Process,5132,31.633324
A1B 3R0,St. John's MPP,2019,20,5,2019/05/16,3,1044414,Manual Packets,Process,1232,8.199997
A1B 3R0,St. John's MPP,2019,20,5,2019/05/17,1,1044414,Manual Packets,Process,322,4.983331
A1B 3R0,St. John's MPP,2019,20,6,2019/05/17,2,1044414,Manual Packets,Process,6267,30.333328
A1B 3R0,St. John's MPP,2019,20,6,2019/05/17,3,1044414,Manual Packets,Process,1590,10.449996
A1B 3R0,St. John's MPP,2019,20,7,2019/05/18,2,1044414,Manual Packets,Process,5606,12.366661
A1B 3R0,St. John's MPP,2019,20,7,2019/05/18,3,1044414,Manual Packets,Process,1104,4.999999
A1B 3R0,St. John's MPP,2019,21,1,2019/05/19,3,1044414,Manual Packets,Process,1978,5.783332
A1B 3R0,St. John's MPP,2019,21,2,2019/05/20,3,1044414,Manual Packets,Process,644,3.749998
A1B 3R0,St. John's MPP,2019,21,2,2019/05/21,1,1044414,Manual Packets,Process,4107,23.249994
A1B 3R0,St. John's MPP,2019,21,3,2019/05/21,2,1044414,Manual Packets,Process,5226,22.48333
A1B 3R0,St. John's MPP,2019,21,3,2019/05/21,3,1044414,Manual Packets,Process,5381,16.433326
A1B 3R0,St. John's MPP,2019,21,3,2019/05/22,1,1044414,Manual Packets,Process,1288,10.949996
A1B 3R0,St. John's MPP,2019,21,4,2019/05/22,2,1044414,Manual Packets,Process,10650,38.233325
A1B 3R0,St. John's MPP,2019,21,4,2019/05/22,3,1044414,Manual Packets,Process,2144,10.633331
A1B 3R0,St. John's MPP,2019,21,4,2019/05/23,1,1044414,Manual Packets,Process,30,3.783332
A1B 3R0,St. John's MPP,2019,21,5,2019/05/23,2,1044414,Manual Packets,Process,5183,29.966663
A1B 3R0,St. John's MPP,2019,21,5,2019/05/23,3,1044414,Manual Packets,Process,931,8.366663
A1B 3R0,St. John's MPP,2019,21,5,2019/05/24,1,1044414,Manual Packets,Process,966,6.616665
A1B 3R0,St. John's MPP,2019,21,6,2019/05/24,2,1044414,Manual Packets,Process,5942,19.333328
A1B 3R0,St. John's MPP,2019,21,6,2019/05/24,3,1044414,Manual Packets,Process,828,20.549995
A1B 3R0,St. John's MPP,2019,21,7,2019/05/25,2,1044414,Manual Packets,Process,6786,8.699997
A1B 3R0,St. John's MPP,2019,21,7,2019/05/25,3,1044414,Manual Packets,Process,127,4.299998
A1B 3R0,St. John's MPP,2019,22,1,2019/05/26,3,1044414,Manual Packets,Process,6210,18.683328
A1B 3R0,St. John's MPP,2019,22,1,2019/05/27,1,1044414,Manual Packets,Process,1345,7.266666
A1B 3R0,St. John's MPP,2019,22,2,2019/05/27,2,1044414,Manual Packets,Process,4112,21.899995
A1B 3R0,St. John's MPP,2019,22,2,2019/05/27,3,1044414,Manual Packets,Process,3393,15.78333
A1B 3R0,St. John's MPP,2019,22,2,2019/05/28,1,1044414,Manual Packets,Process,543,5.816665
A1B 3R0,St. John's MPP,2019,22,3,2019/05/28,2,1044414,Manual Packets,Process,4967,38.749989
A1B 3R0,St. John's MPP,2019,22,3,2019/05/28,3,1044414,Manual Packets,Process,2513,21.149995
A1B 3R0,St. John's MPP,2019,22,3,2019/05/29,1,1044414,Manual Packets,Process,2186,9.03333
A1B 3R0,St. John's MPP,2019,22,4,2019/05/29,2,1044414,Manual Packets,Process,8404,43.21666
A1B 3R0,St. John's MPP,2019,22,4,2019/05/29,3,1044414,Manual Packets,Process,3039,14.649993
A1B 3R0,St. John's MPP,2019,22,4,2019/05/30,1,1044414,Manual Packets,Process,2069,13.799995
A1B 3R0,St. John's MPP,2019,22,5,2019/05/30,2,1044414,Manual Packets,Process,4203,35.599993
A1B 3R0,St. John's MPP,2019,22,5,2019/05/30,3,1044414,Manual Packets,Process,2053,9.899995
A1B 3R0,St. John's MPP,2019,22,5,2019/05/31,1,1044414,Manual Packets,Process,2228,6.949998
A1B 3R0,St. John's MPP,2019,22,6,2019/05/31,2,1044414,Manual Packets,Process,6694,38.183327
A1B 3R0,St. John's MPP,2019,22,6,2019/05/31,3,1044414,Manual Packets,Process,1468,10.399999
A1B 3R0,St. John's MPP,2019,22,7,2019/06/01,2,1044414,Manual Packets,Process,4545,17.433325
A1B 3R0,St. John's MPP,2019,22,7,2019/06/01,3,1044414,Manual Packets,Process,322,1.95
A1B 3R0,St. John's MPP,2019,23,1,2019/06/02,3,1044414,Manual Packets,Process,3312,5.999999
A1B 3R0,St. John's MPP,2019,23,1,2019/06/03,1,1044414,Manual Packets,Process,1667,7.93333
A1B 3R0,St. John's MPP,2019,23,2,2019/06/03,2,1044414,Manual Packets,Process,3870,12.183329
A1B 3R0,St. John's MPP,2019,23,2,2019/06/03,3,1044414,Manual Packets,Process,3681,18.283328
A1B 3R0,St. John's MPP,2019,23,2,2019/06/04,1,1044414,Manual Packets,Process,704,7.649998
A1B 3R0,St. John's MPP,2019,23,3,2019/06/04,2,1044414,Manual Packets,Process,3927,31.283325
A1B 3R0,St. John's MPP,2019,23,3,2019/06/04,3,1044414,Manual Packets,Process,2653,24.499993
A1B 3R0,St. John's MPP,2019,23,3,2019/06/05,1,1044414,Manual Packets,Process,825,5.983332
A1B 3R0,St. John's MPP,2019,23,4,2019/06/05,2,1044414,Manual Packets,Process,5823,38.049992
A1B 3R0,St. John's MPP,2019,23,4,2019/06/05,3,1044414,Manual Packets,Process,1731,7.599996
A1B 3R0,St. John's MPP,2019,23,4,2019/06/06,1,1044414,Manual Packets,Process,966,8.449997
A1B 3R0,St. John's MPP,2019,23,5,2019/06/06,2,1044414,Manual Packets,Process,7080,37.133327
A1B 3R0,St. John's MPP,2019,23,5,2019/06/06,3,1044414,Manual Packets,Process,1890,14.833329
A1B 3R0,St. John's MPP,2019,23,5,2019/06/07,1,1044414,Manual Packets,Process,1989,11.349998
A1B 3R0,St. John's MPP,2019,23,6,2019/06/07,2,1044414,Manual Packets,Process,5544,38.71666
A1B 3R0,St. John's MPP,2019,23,6,2019/06/07,3,1044414,Manual Packets,Process,1509,12.349997
A1B 3R0,St. John's MPP,2019,23,7,2019/06/08,2,1044414,Manual Packets,Process,4182,14.899993
A1B 3R0,St. John's MPP,2019,23,7,2019/06/08,3,1044414,Manual Packets,Process,76,2
A1B 3R0,St. John's MPP,2019,24,1,2019/06/09,3,1044414,Manual Packets,Process,1615,7.733331
A1B 3R0,St. John's MPP,2019,24,1,2019/06/10,1,1044414,Manual Packets,Process,1932,11.266663
A1B 3R0,St. John's MPP,2019,24,2,2019/06/10,2,1044414,Manual Packets,Process,4509,15.583331
A1B 3R0,St. John's MPP,2019,24,2,2019/06/10,3,1044414,Manual Packets,Process,3748,11.48333
A1B 3R0,St. John's MPP,2019,24,2,2019/06/11,1,1044414,Manual Packets,Process,97,5.683332
A1B 3R0,St. John's MPP,2019,24,3,2019/06/11,2,1044414,Manual Packets,Process,3096,24.433332
A1B 3R0,St. John's MPP,2019,24,3,2019/06/11,3,1044414,Manual Packets,Process,2126,14.499998
A1B 3R0,St. John's MPP,2019,24,3,2019/06/12,1,1044414,Manual Packets,Process,1288,9.916663
A1B 3R0,St. John's MPP,2019,24,4,2019/06/12,2,1044414,Manual Packets,Process,4197,25.533323
A1B 3R0,St. John's MPP,2019,24,4,2019/06/12,3,1044414,Manual Packets,Process,2655,16.199996
A1B 3R0,St. John's MPP,2019,24,4,2019/06/13,1,1044414,Manual Packets,Process,798,6.399998
A1B 3R0,St. John's MPP,2019,24,5,2019/06/13,2,1044414,Manual Packets,Process,5066,21.899991
A1B 3R0,St. John's MPP,2019,24,5,2019/06/13,3,1044414,Manual Packets,Process,1462,14.883328
A1B 3R0,St. John's MPP,2019,24,5,2019/06/14,1,1044414,Manual Packets,Process,2254,15.499995
A1B 3R0,St. John's MPP,2019,24,6,2019/06/14,2,1044414,Manual Packets,Process,6245,21.416659
A1B 3R0,St. John's MPP,2019,24,6,2019/06/14,3,1044414,Manual Packets,Process,1673,12.816662
A1B 3R0,St. John's MPP,2019,24,7,2019/06/15,2,1044414,Manual Packets,Process,4990,13.383331
A1B 3R0,St. John's MPP,2019,24,7,2019/06/15,3,1044414,Manual Packets,Process,,0.083333
A1B 3R0,St. John's MPP,2019,25,1,2019/06/16,3,1044414,Manual Packets,Process,4737,12.716663
A1B 3R0,St. John's MPP,2019,25,1,2019/06/17,1,1044414,Manual Packets,Process,1277,8.68333
A1B 3R0,St. John's MPP,2019,25,2,2019/06/17,2,1044414,Manual Packets,Process,2048,14.716658
A1B 3R0,St. John's MPP,2019,25,2,2019/06/17,3,1044414,Manual Packets,Process,2867,13.28333
A1B 3R0,St. John's MPP,2019,25,2,2019/06/18,1,1044414,Manual Packets,Process,57,5.416666
A1B 3R0,St. John's MPP,2019,25,3,2019/06/18,2,1044414,Manual Packets,Process,3944,33.916656
A1B 3R0,St. John's MPP,2019,25,3,2019/06/18,3,1044414,Manual Packets,Process,2808,17.616661
A1B 3R0,St. John's MPP,2019,25,3,2019/06/19,1,1044414,Manual Packets,Process,1425,7.183331
A1B 3R0,St. John's MPP,2019,25,4,2019/06/19,2,1044414,Manual Packets,Process,5968,37.316658
A1B 3R0,St. John's MPP,2019,25,4,2019/06/19,3,1044414,Manual Packets,Process,2271,6.099998
A1B 3R0,St. John's MPP,2019,25,4,2019/06/20,1,1044414,Manual Packets,Process,244,5.916665
A1B 3R0,St. John's MPP,2019,25,5,2019/06/20,2,1044414,Manual Packets,Process,4299,32.316662
A1B 3R0,St. John's MPP,2019,25,5,2019/06/20,3,1044414,Manual Packets,Process,2967,19.933328
A1B 3R0,St. John's MPP,2019,25,5,2019/06/21,1,1044414,Manual Packets,Process,419,9.916663
A1B 3R0,St. John's MPP,2019,25,6,2019/06/21,2,1044414,Manual Packets,Process,6556,26.183326
A1B 3R0,St. John's MPP,2019,25,6,2019/06/21,3,1044414,Manual Packets,Process,1380,16.566664
A1B 3R0,St. John's MPP,2019,25,7,2019/06/22,2,1044414,Manual Packets,Process,3334,10.73333
A1B 3R0,St. John's MPP,2019,25,7,2019/06/22,3,1044414,Manual Packets,Process,,2
A1B 3R0,St. John's MPP,2019,26,1,2019/06/23,3,1044414,Manual Packets,Process,1962,2.799998
A1B 3R0,St. John's MPP,2019,26,1,2019/06/24,1,1044414,Manual Packets,Process,3860,11.049995
A1B 3R0,St. John's MPP,2019,26,2,2019/06/24,2,1044414,Manual Packets,Process,2209,14.399996
A1B 3R0,St. John's MPP,2019,26,2,2019/06/24,3,1044414,Manual Packets,Process,3115,10.249996
A1B 3R0,St. John's MPP,2019,26,2,2019/06/25,1,1044414,Manual Packets,Process,918,10.416662
A1B 3R0,St. John's MPP,2019,26,3,2019/06/25,2,1044414,Manual Packets,Process,2802,19.933325
A1B 3R0,St. John's MPP,2019,26,3,2019/06/25,3,1044414,Manual Packets,Process,3242,12.299997
A1B 3R0,St. John's MPP,2019,26,3,2019/06/26,1,1044414,Manual Packets,Process,117,5.699999
A1B 3R0,St. John's MPP,2019,26,4,2019/06/26,2,1044414,Manual Packets,Process,3758,28.599989
A1B 3R0,St. John's MPP,2019,26,4,2019/06/26,3,1044414,Manual Packets,Process,2193,9.68333
A1B 3R0,St. John's MPP,2019,26,4,2019/06/27,1,1044414,Manual Packets,Process,1972,9.366665
A1B 3R0,St. John's MPP,2019,26,5,2019/06/27,2,1044414,Manual Packets,Process,5504,26.316662
A1B 3R0,St. John's MPP,2019,26,5,2019/06/27,3,1044414,Manual Packets,Process,2268,13.81666
A1B 3R0,St. John's MPP,2019,26,5,2019/06/28,1,1044414,Manual Packets,Process,1251,5.433331
A1B 3R0,St. John's MPP,2019,26,6,2019/06/28,2,1044414,Manual Packets,Process,4727,24.983325
A1B 3R0,St. John's MPP,2019,26,6,2019/06/28,3,1044414,Manual Packets,Process,2486,14.28333
A1B 3R0,St. John's MPP,2019,26,7,2019/06/29,2,1044414,Manual Packets,Process,3488,8.749997
A1B 3R0,St. John's MPP,2019,26,7,2019/06/29,3,1044414,Manual Packets,Process,114,
A1B 3R0,St. John's MPP,2019,27,1,2019/06/30,3,1044414,Manual Packets,Process,2622,6.916665
A1B 3R0,St. John's MPP,2019,27,2,2019/07/01,3,1044414,Manual Packets,Process,,0.333333
A1B 3R0,St. John's MPP,2019,27,2,2019/07/02,1,1044414,Manual Packets,Process,1932,9.133331
A1B 3R0,St. John's MPP,2019,27,3,2019/07/02,2,1044414,Manual Packets,Process,3009,9.466662
A1B 3R0,St. John's MPP,2019,27,3,2019/07/02,3,1044414,Manual Packets,Process,4493,19.466656
A1B 3R0,St. John's MPP,2019,27,3,2019/07/03,1,1044414,Manual Packets,Process,1385,8.949998
A1B 3R0,St. John's MPP,2019,27,4,2019/07/03,2,1044414,Manual Packets,Process,5298,30.599989
A1B 3R0,St. John's MPP,2019,27,4,2019/07/03,3,1044414,Manual Packets,Process,2070,12.216659
A1B 3R0,St. John's MPP,2019,27,4,2019/07/04,1,1044414,Manual Packets,Process,379,5.899997
A1B 3R0,St. John's MPP,2019,27,5,2019/07/04,2,1044414,Manual Packets,Process,6722,32.483326
A1B 3R0,St. John's MPP,2019,27,5,2019/07/04,3,1044414,Manual Packets,Process,2760,17.249993
A1B 3R0,St. John's MPP,2019,27,5,2019/07/05,1,1044414,Manual Packets,Process,97,3.483333
A1B 3R0,St. John's MPP,2019,27,6,2019/07/05,2,1044414,Manual Packets,Process,6116,29.499995
A1B 3R0,St. John's MPP,2019,27,6,2019/07/05,3,1044414,Manual Packets,Process,2348,10.699995
A1B 3R0,St. John's MPP,2019,27,7,2019/07/06,2,1044414,Manual Packets,Process,3128,10.016662
A1B 3R0,St. John's MPP,2019,28,1,2019/07/07,3,1044414,Manual Packets,Process,2668,13.199993
A1B 3R0,St. John's MPP,2019,28,1,2019/07/08,1,1044414,Manual Packets,Process,2331,10.333332
A1B 3R0,St. John's MPP,2019,28,2,2019/07/08,2,1044414,Manual Packets,Process,2220,10.749997
A1B 3R0,St. John's MPP,2019,28,2,2019/07/08,3,1044414,Manual Packets,Process,3275,14.033329
A1B 3R0,St. John's MPP,2019,28,2,2019/07/09,1,1044414,Manual Packets,Process,966,5.733332
A1B 3R0,St. John's MPP,2019,28,3,2019/07/09,2,1044414,Manual Packets,Process,4324,23.183328
A1B 3R0,St. John's MPP,2019,28,3,2019/07/09,3,1044414,Manual Packets,Process,3032,21.483327
A1B 3R0,St. John's MPP,2019,28,3,2019/07/10,1,1044414,Manual Packets,Process,322,4.433331
A1B 3R0,St. John's MPP,2019,28,4,2019/07/10,2,1044414,Manual Packets,Process,5602,39.349988
A1B 3R0,St. John's MPP,2019,28,4,2019/07/10,3,1044414,Manual Packets,Process,4479,16.416661
A1B 3R0,St. John's MPP,2019,28,4,2019/07/11,1,1044414,Manual Packets,Process,684,6.016665
A1B 3R0,St. John's MPP,2019,28,5,2019/07/11,2,1044414,Manual Packets,Process,3652,29.233328
A1B 3R0,St. John's MPP,2019,28,5,2019/07/11,3,1044414,Manual Packets,Process,2792,12.266661
A1B 3R0,St. John's MPP,2019,28,5,2019/07/12,1,1044414,Manual Packets,Process,2027,11.066662
A1B 3R0,St. John's MPP,2019,28,6,2019/07/12,2,1044414,Manual Packets,Process,7444,32.766659
A1B 3R0,St. John's MPP,2019,28,6,2019/07/12,3,1044414,Manual Packets,Process,2634,12.566662
A1B 3R0,St. John's MPP,2019,28,7,2019/07/13,2,1044414,Manual Packets,Process,5145,15.599994
A1B 3R0,St. John's MPP,2019,29,1,2019/07/14,3,1044414,Manual Packets,Process,2484,6.98333
A1B 3R0,St. John's MPP,2019,29,1,2019/07/15,1,1044414,Manual Packets,Process,1288,11.249997
A1B 3R0,St. John's MPP,2019,29,2,2019/07/15,2,1044414,Manual Packets,Process,2582,10.58333
A1B 3R0,St. John's MPP,2019,29,2,2019/07/15,3,1044414,Manual Packets,Process,2990,10.916662
A1B 3R0,St. John's MPP,2019,29,2,2019/07/16,1,1044414,Manual Packets,Process,97,3.466666
A1B 3R0,St. John's MPP,2019,29,3,2019/07/16,2,1044414,Manual Packets,Process,2709,18.933327
A1B 3R0,St. John's MPP,2019,29,3,2019/07/16,3,1044414,Manual Packets,Process,2295,12.783325
A1B 3R0,St. John's MPP,2019,29,3,2019/07/17,1,1044414,Manual Packets,Process,1148,5.716665
A1B 3R0,St. John's MPP,2019,29,4,2019/07/17,2,1044414,Manual Packets,Process,7439,30.416657
A1B 3R0,St. John's MPP,2019,29,4,2019/07/17,3,1044414,Manual Packets,Process,3290,16.049992
A1B 3R0,St. John's MPP,2019,29,4,2019/07/18,1,1044414,Manual Packets,Process,938,6.849998
A1B 3R0,St. John's MPP,2019,29,5,2019/07/18,2,1044414,Manual Packets,Process,7504,34.29999
A1B 3R0,St. John's MPP,2019,29,5,2019/07/18,3,1044414,Manual Packets,Process,3804,17.733327
A1B 3R0,St. John's MPP,2019,29,5,2019/07/19,1,1044414,Manual Packets,Process,878,6.883331
A1B 3R0,St. John's MPP,2019,29,6,2019/07/19,2,1044414,Manual Packets,Process,4204,29.449991
A1B 3R0,St. John's MPP,2019,29,6,2019/07/19,3,1044414,Manual Packets,Process,1722,10.783331
A1B 3R0,St. John's MPP,2019,29,7,2019/07/20,2,1044414,Manual Packets,Process,3904,11.766662
