Plant_Postal_Code,Plant_Name,Fiscal_Year,Fiscal_Week_Number,Production_Day_Of_Week_Number,Shift_Date,Shift_Number,Business_Process_Number,BP_English_Name,Reporting_Type_English_Name,Plant_Volume,Worked_Hour
A1B 3R0,St. John's MPP,2019,15,4,2019/04/11,1,1044413,Manual Parcels,Process,641,1.766664
A1B 3R0,St. John's MPP,2019,15,5,2019/04/11,2,1044413,Manual Parcels,Process,3333,27.099993
A1B 3R0,St. John's MPP,2019,15,5,2019/04/11,3,1044413,Manual Parcels,Process,1731,33.399989
A1B 3R0,St. John's MPP,2019,15,5,2019/04/12,1,1044413,Manual Parcels,Process,2387,16.949996
A1B 3R0,St. John's MPP,2019,15,6,2019/04/12,2,1044413,Manual Parcels,Process,2952,26.049994
A1B 3R0,St. John's MPP,2019,15,6,2019/04/12,3,1044413,Manual Parcels,Process,1178,17.966662
A1B 3R0,St. John's MPP,2019,15,7,2019/04/13,2,1044413,Manual Parcels,Process,2024,19.633326
A1B 3R0,St. John's MPP,2019,15,7,2019/04/13,3,1044413,Manual Parcels,Process,937,7.716665
A1B 3R0,St. John's MPP,2019,16,1,2019/04/14,3,1044413,Manual Parcels,Process,2594,38.116657
A1B 3R0,St. John's MPP,2019,16,1,2019/04/15,1,1044413,Manual Parcels,Process,1661,23.083328
A1B 3R0,St. John's MPP,2019,16,2,2019/04/15,2,1044413,Manual Parcels,Process,1965,25.59999
A1B 3R0,St. John's MPP,2019,16,2,2019/04/15,3,1044413,Manual Parcels,Process,735,18.899992
A1B 3R0,St. John's MPP,2019,16,2,2019/04/16,1,1044413,Manual Parcels,Process,81,5.566664
A1B 3R0,St. John's MPP,2019,16,3,2019/04/16,2,1044413,Manual Parcels,Process,2950,23.799993
A1B 3R0,St. John's MPP,2019,16,3,2019/04/16,3,1044413,Manual Parcels,Process,1161,17.433326
A1B 3R0,St. John's MPP,2019,16,3,2019/04/17,1,1044413,Manual Parcels,Process,1762,17.683328
A1B 3R0,St. John's MPP,2019,16,4,2019/04/17,2,1044413,Manual Parcels,Process,1095,10.399997
A1B 3R0,St. John's MPP,2019,16,4,2019/04/17,3,1044413,Manual Parcels,Process,807,17.383327
A1B 3R0,St. John's MPP,2019,16,4,2019/04/18,1,1044413,Manual Parcels,Process,1411,18.199993
A1B 3R0,St. John's MPP,2019,16,5,2019/04/18,2,1044413,Manual Parcels,Process,815,25.216661
A1B 3R0,St. John's MPP,2019,16,5,2019/04/18,3,1044413,Manual Parcels,Process,708,12.016662
A1B 3R0,St. John's MPP,2019,16,6,2019/04/19,2,1044413,Manual Parcels,Process,3039,17.549996
A1B 3R0,St. John's MPP,2019,16,7,2019/04/20,2,1044413,Manual Parcels,Process,3281,28.949992
A1B 3R0,St. John's MPP,2019,17,2,2019/04/22,3,1044413,Manual Parcels,Process,1393,15.249995
A1B 3R0,St. John's MPP,2019,17,2,2019/04/23,1,1044413,Manual Parcels,Process,748,7.666665
A1B 3R0,St. John's MPP,2019,17,3,2019/04/23,2,1044413,Manual Parcels,Process,2258,27.433324
A1B 3R0,St. John's MPP,2019,17,3,2019/04/23,3,1044413,Manual Parcels,Process,2306,27.616653
A1B 3R0,St. John's MPP,2019,17,3,2019/04/24,1,1044413,Manual Parcels,Process,1390,17.549994
A1B 3R0,St. John's MPP,2019,17,4,2019/04/24,2,1044413,Manual Parcels,Process,1278,22.233327
A1B 3R0,St. John's MPP,2019,17,4,2019/04/24,3,1044413,Manual Parcels,Process,958,15.716661
A1B 3R0,St. John's MPP,2019,17,4,2019/04/25,1,1044413,Manual Parcels,Process,939,3.916664
A1B 3R0,St. John's MPP,2019,17,5,2019/04/25,2,1044413,Manual Parcels,Process,3175,24.949991
A1B 3R0,St. John's MPP,2019,17,5,2019/04/25,3,1044413,Manual Parcels,Process,2868,37.049988
A1B 3R0,St. John's MPP,2019,17,5,2019/04/26,1,1044413,Manual Parcels,Process,,3.249998
A1B 3R0,St. John's MPP,2019,17,6,2019/04/26,2,1044413,Manual Parcels,Process,1001,10.799996
A1B 3R0,St. John's MPP,2019,17,6,2019/04/26,3,1044413,Manual Parcels,Process,1017,15.049997
A1B 3R0,St. John's MPP,2019,17,7,2019/04/27,2,1044413,Manual Parcels,Process,2209,23.883324
A1B 3R0,St. John's MPP,2019,17,7,2019/04/27,3,1044413,Manual Parcels,Process,1026,8.716665
A1B 3R0,St. John's MPP,2019,18,1,2019/04/28,3,1044413,Manual Parcels,Process,3029,21.599996
A1B 3R0,St. John's MPP,2019,18,1,2019/04/29,1,1044413,Manual Parcels,Process,1511,13.983327
A1B 3R0,St. John's MPP,2019,18,2,2019/04/29,2,1044413,Manual Parcels,Process,2516,13.849996
A1B 3R0,St. John's MPP,2019,18,2,2019/04/29,3,1044413,Manual Parcels,Process,1694,25.81666
A1B 3R0,St. John's MPP,2019,18,2,2019/04/30,1,1044413,Manual Parcels,Process,1401,14.166662
A1B 3R0,St. John's MPP,2019,18,3,2019/04/30,2,1044413,Manual Parcels,Process,1332,17.849996
A1B 3R0,St. John's MPP,2019,18,3,2019/04/30,3,1044413,Manual Parcels,Process,812,14.683326
A1B 3R0,St. John's MPP,2019,18,3,2019/05/01,1,1044413,Manual Parcels,Process,,1.333331
A1B 3R0,St. John's MPP,2019,18,4,2019/05/01,2,1044413,Manual Parcels,Process,2697,23.549994
A1B 3R0,St. John's MPP,2019,18,4,2019/05/01,3,1044413,Manual Parcels,Process,1926,23.399992
A1B 3R0,St. John's MPP,2019,18,4,2019/05/02,1,1044413,Manual Parcels,Process,1757,14.483328
A1B 3R0,St. John's MPP,2019,18,5,2019/05/02,2,1044413,Manual Parcels,Process,2492,17.349999
A1B 3R0,St. John's MPP,2019,18,5,2019/05/02,3,1044413,Manual Parcels,Process,797,14.283329
A1B 3R0,St. John's MPP,2019,18,5,2019/05/03,1,1044413,Manual Parcels,Process,1904,21.21666
A1B 3R0,St. John's MPP,2019,18,6,2019/05/03,2,1044413,Manual Parcels,Process,2743,29.599994
A1B 3R0,St. John's MPP,2019,18,6,2019/05/03,3,1044413,Manual Parcels,Process,829,11.799998
A1B 3R0,St. John's MPP,2019,18,7,2019/05/04,2,1044413,Manual Parcels,Process,2065,14.916657
A1B 3R0,St. John's MPP,2019,18,7,2019/05/04,3,1044413,Manual Parcels,Process,209,2.633332
A1B 3R0,St. John's MPP,2019,19,1,2019/05/05,3,1044413,Manual Parcels,Process,2128,18.16666
A1B 3R0,St. John's MPP,2019,19,1,2019/05/06,1,1044413,Manual Parcels,Process,2969,22.299993
A1B 3R0,St. John's MPP,2019,19,2,2019/05/06,2,1044413,Manual Parcels,Process,2654,16.166664
A1B 3R0,St. John's MPP,2019,19,2,2019/05/06,3,1044413,Manual Parcels,Process,3768,35.016657
A1B 3R0,St. John's MPP,2019,19,2,2019/05/07,1,1044413,Manual Parcels,Process,,2.399998
A1B 3R0,St. John's MPP,2019,19,3,2019/05/07,2,1044413,Manual Parcels,Process,3172,21.016657
A1B 3R0,St. John's MPP,2019,19,3,2019/05/07,3,1044413,Manual Parcels,Process,1201,18.216661
A1B 3R0,St. John's MPP,2019,19,3,2019/05/08,1,1044413,Manual Parcels,Process,1,3.099997
A1B 3R0,St. John's MPP,2019,19,4,2019/05/08,2,1044413,Manual Parcels,Process,2549,26.349991
A1B 3R0,St. John's MPP,2019,19,4,2019/05/08,3,1044413,Manual Parcels,Process,725,21.466659
A1B 3R0,St. John's MPP,2019,19,4,2019/05/09,1,1044413,Manual Parcels,Process,,0.7
A1B 3R0,St. John's MPP,2019,19,5,2019/05/09,2,1044413,Manual Parcels,Process,1080,11.816665
A1B 3R0,St. John's MPP,2019,19,5,2019/05/09,3,1044413,Manual Parcels,Process,3359,41.549989
A1B 3R0,St. John's MPP,2019,19,5,2019/05/10,1,1044413,Manual Parcels,Process,2000,18.299996
A1B 3R0,St. John's MPP,2019,19,6,2019/05/10,2,1044413,Manual Parcels,Process,2677,24.233326
A1B 3R0,St. John's MPP,2019,19,6,2019/05/10,3,1044413,Manual Parcels,Process,896,13.199995
A1B 3R0,St. John's MPP,2019,19,7,2019/05/11,2,1044413,Manual Parcels,Process,2494,21.066663
A1B 3R0,St. John's MPP,2019,19,7,2019/05/11,3,1044413,Manual Parcels,Process,1231,8.166665
A1B 3R0,St. John's MPP,2019,20,1,2019/05/12,3,1044413,Manual Parcels,Process,1633,21.033326
A1B 3R0,St. John's MPP,2019,20,1,2019/05/13,1,1044413,Manual Parcels,Process,2716,23.866659
A1B 3R0,St. John's MPP,2019,20,2,2019/05/13,2,1044413,Manual Parcels,Process,2398,14.216663
A1B 3R0,St. John's MPP,2019,20,2,2019/05/13,3,1044413,Manual Parcels,Process,1138,18.399994
A1B 3R0,St. John's MPP,2019,20,2,2019/05/14,1,1044413,Manual Parcels,Process,1,
A1B 3R0,St. John's MPP,2019,20,3,2019/05/14,2,1044413,Manual Parcels,Process,1971,17.949995
A1B 3R0,St. John's MPP,2019,20,3,2019/05/14,3,1044413,Manual Parcels,Process,990,10.583328
A1B 3R0,St. John's MPP,2019,20,3,2019/05/15,1,1044413,Manual Parcels,Process,,0.999999
A1B 3R0,St. John's MPP,2019,20,4,2019/05/15,2,1044413,Manual Parcels,Process,1048,14.699997
A1B 3R0,St. John's MPP,2019,20,4,2019/05/15,3,1044413,Manual Parcels,Process,970,15.216663
A1B 3R0,St. John's MPP,2019,20,5,2019/05/16,2,1044413,Manual Parcels,Process,1033,16.333328
A1B 3R0,St. John's MPP,2019,20,5,2019/05/16,3,1044413,Manual Parcels,Process,1123,15.833328
A1B 3R0,St. John's MPP,2019,20,5,2019/05/17,1,1044413,Manual Parcels,Process,2701,18.266658
A1B 3R0,St. John's MPP,2019,20,6,2019/05/17,2,1044413,Manual Parcels,Process,2146,19.71666
A1B 3R0,St. John's MPP,2019,20,6,2019/05/17,3,1044413,Manual Parcels,Process,3456,37.549991
A1B 3R0,St. John's MPP,2019,20,7,2019/05/18,2,1044413,Manual Parcels,Process,2037,18.766659
A1B 3R0,St. John's MPP,2019,20,7,2019/05/18,3,1044413,Manual Parcels,Process,897,7.933333
A1B 3R0,St. John's MPP,2019,21,1,2019/05/19,3,1044413,Manual Parcels,Process,3556,33.783323
A1B 3R0,St. John's MPP,2019,21,2,2019/05/20,3,1044413,Manual Parcels,Process,229,
A1B 3R0,St. John's MPP,2019,21,2,2019/05/21,1,1044413,Manual Parcels,Process,2702,34.883323
A1B 3R0,St. John's MPP,2019,21,3,2019/05/21,2,1044413,Manual Parcels,Process,1517,17.333327
A1B 3R0,St. John's MPP,2019,21,3,2019/05/21,3,1044413,Manual Parcels,Process,1978,28.299991
A1B 3R0,St. John's MPP,2019,21,3,2019/05/22,1,1044413,Manual Parcels,Process,2568,18.283326
A1B 3R0,St. John's MPP,2019,21,4,2019/05/22,2,1044413,Manual Parcels,Process,1273,14.41666
A1B 3R0,St. John's MPP,2019,21,4,2019/05/22,3,1044413,Manual Parcels,Process,1043,15.733329
A1B 3R0,St. John's MPP,2019,21,4,2019/05/23,1,1044413,Manual Parcels,Process,,1.449999
A1B 3R0,St. John's MPP,2019,21,5,2019/05/23,2,1044413,Manual Parcels,Process,755,12.099997
A1B 3R0,St. John's MPP,2019,21,5,2019/05/23,3,1044413,Manual Parcels,Process,899,12.199996
A1B 3R0,St. John's MPP,2019,21,5,2019/05/24,1,1044413,Manual Parcels,Process,1385,11.599994
A1B 3R0,St. John's MPP,2019,21,6,2019/05/24,2,1044413,Manual Parcels,Process,2142,26.483326
A1B 3R0,St. John's MPP,2019,21,6,2019/05/24,3,1044413,Manual Parcels,Process,1898,18.616662
A1B 3R0,St. John's MPP,2019,21,7,2019/05/25,2,1044413,Manual Parcels,Process,1416,15.983328
A1B 3R0,St. John's MPP,2019,21,7,2019/05/25,3,1044413,Manual Parcels,Process,193,2.433333
A1B 3R0,St. John's MPP,2019,22,1,2019/05/26,3,1044413,Manual Parcels,Process,2309,30.066659
A1B 3R0,St. John's MPP,2019,22,1,2019/05/27,1,1044413,Manual Parcels,Process,2812,17.666661
A1B 3R0,St. John's MPP,2019,22,2,2019/05/27,2,1044413,Manual Parcels,Process,974,9.749997
A1B 3R0,St. John's MPP,2019,22,2,2019/05/27,3,1044413,Manual Parcels,Process,2259,26.499993
A1B 3R0,St. John's MPP,2019,22,2,2019/05/28,1,1044413,Manual Parcels,Process,1911,17.366659
A1B 3R0,St. John's MPP,2019,22,3,2019/05/28,2,1044413,Manual Parcels,Process,1122,16.916663
A1B 3R0,St. John's MPP,2019,22,3,2019/05/28,3,1044413,Manual Parcels,Process,864,11.116661
A1B 3R0,St. John's MPP,2019,22,3,2019/05/29,1,1044413,Manual Parcels,Process,,3.466666
A1B 3R0,St. John's MPP,2019,22,4,2019/05/29,2,1044413,Manual Parcels,Process,1521,14.933327
A1B 3R0,St. John's MPP,2019,22,4,2019/05/29,3,1044413,Manual Parcels,Process,2411,29.54999
A1B 3R0,St. John's MPP,2019,22,4,2019/05/30,1,1044413,Manual Parcels,Process,113,1.716666
A1B 3R0,St. John's MPP,2019,22,5,2019/05/30,2,1044413,Manual Parcels,Process,2082,23.116661
A1B 3R0,St. John's MPP,2019,22,5,2019/05/30,3,1044413,Manual Parcels,Process,1381,18.816658
A1B 3R0,St. John's MPP,2019,22,5,2019/05/31,1,1044413,Manual Parcels,Process,1591,10.333329
A1B 3R0,St. John's MPP,2019,22,6,2019/05/31,2,1044413,Manual Parcels,Process,2736,19.733328
A1B 3R0,St. John's MPP,2019,22,6,2019/05/31,3,1044413,Manual Parcels,Process,902,14.966663
A1B 3R0,St. John's MPP,2019,22,7,2019/06/01,2,1044413,Manual Parcels,Process,1693,14.283327
A1B 3R0,St. John's MPP,2019,22,7,2019/06/01,3,1044413,Manual Parcels,Process,673,8.699999
A1B 3R0,St. John's MPP,2019,23,1,2019/06/02,3,1044413,Manual Parcels,Process,1620,20.116661
A1B 3R0,St. John's MPP,2019,23,1,2019/06/03,1,1044413,Manual Parcels,Process,2426,19.98333
A1B 3R0,St. John's MPP,2019,23,2,2019/06/03,2,1044413,Manual Parcels,Process,2126,24.949993
A1B 3R0,St. John's MPP,2019,23,2,2019/06/03,3,1044413,Manual Parcels,Process,974,16.349997
A1B 3R0,St. John's MPP,2019,23,2,2019/06/04,1,1044413,Manual Parcels,Process,,3.583331
A1B 3R0,St. John's MPP,2019,23,3,2019/06/04,2,1044413,Manual Parcels,Process,2963,21.716659
A1B 3R0,St. John's MPP,2019,23,3,2019/06/04,3,1044413,Manual Parcels,Process,734,14.249995
A1B 3R0,St. John's MPP,2019,23,3,2019/06/05,1,1044413,Manual Parcels,Process,,4.38333
A1B 3R0,St. John's MPP,2019,23,4,2019/06/05,2,1044413,Manual Parcels,Process,2321,25.249993
A1B 3R0,St. John's MPP,2019,23,4,2019/06/05,3,1044413,Manual Parcels,Process,762,19.649996
A1B 3R0,St. John's MPP,2019,23,4,2019/06/06,1,1044413,Manual Parcels,Process,1224,7.449997
A1B 3R0,St. John's MPP,2019,23,5,2019/06/06,2,1044413,Manual Parcels,Process,2712,18.433328
A1B 3R0,St. John's MPP,2019,23,5,2019/06/06,3,1044413,Manual Parcels,Process,2077,24.716659
A1B 3R0,St. John's MPP,2019,23,5,2019/06/07,1,1044413,Manual Parcels,Process,1084,15.266657
A1B 3R0,St. John's MPP,2019,23,6,2019/06/07,2,1044413,Manual Parcels,Process,1888,16.783327
A1B 3R0,St. John's MPP,2019,23,6,2019/06/07,3,1044413,Manual Parcels,Process,785,9.73333
A1B 3R0,St. John's MPP,2019,23,7,2019/06/08,2,1044413,Manual Parcels,Process,2208,15.016661
A1B 3R0,St. John's MPP,2019,23,7,2019/06/08,3,1044413,Manual Parcels,Process,1245,6
A1B 3R0,St. John's MPP,2019,24,1,2019/06/09,3,1044413,Manual Parcels,Process,3209,32.949991
A1B 3R0,St. John's MPP,2019,24,1,2019/06/10,1,1044413,Manual Parcels,Process,1255,17.399998
A1B 3R0,St. John's MPP,2019,24,2,2019/06/10,2,1044413,Manual Parcels,Process,2193,12.433331
A1B 3R0,St. John's MPP,2019,24,2,2019/06/10,3,1044413,Manual Parcels,Process,992,15.949995
A1B 3R0,St. John's MPP,2019,24,2,2019/06/11,1,1044413,Manual Parcels,Process,40,2.549996
A1B 3R0,St. John's MPP,2019,24,3,2019/06/11,2,1044413,Manual Parcels,Process,2826,14.933329
A1B 3R0,St. John's MPP,2019,24,3,2019/06/11,3,1044413,Manual Parcels,Process,992,15.416664
A1B 3R0,St. John's MPP,2019,24,3,2019/06/12,1,1044413,Manual Parcels,Process,,2.799996
A1B 3R0,St. John's MPP,2019,24,4,2019/06/12,2,1044413,Manual Parcels,Process,2578,20.99999
A1B 3R0,St. John's MPP,2019,24,4,2019/06/12,3,1044413,Manual Parcels,Process,1312,19.383324
A1B 3R0,St. John's MPP,2019,24,4,2019/06/13,1,1044413,Manual Parcels,Process,1428,13.633329
A1B 3R0,St. John's MPP,2019,24,5,2019/06/13,2,1044413,Manual Parcels,Process,1714,21.633327
A1B 3R0,St. John's MPP,2019,24,5,2019/06/13,3,1044413,Manual Parcels,Process,610,10.383326
A1B 3R0,St. John's MPP,2019,24,5,2019/06/14,1,1044413,Manual Parcels,Process,1884,17.399993
A1B 3R0,St. John's MPP,2019,24,6,2019/06/14,2,1044413,Manual Parcels,Process,2270,27.083325
A1B 3R0,St. John's MPP,2019,24,6,2019/06/14,3,1044413,Manual Parcels,Process,691,7.233327
A1B 3R0,St. John's MPP,2019,24,7,2019/06/15,2,1044413,Manual Parcels,Process,2290,13.416661
A1B 3R0,St. John's MPP,2019,24,7,2019/06/15,3,1044413,Manual Parcels,Process,961,7.499998
A1B 3R0,St. John's MPP,2019,25,1,2019/06/16,3,1044413,Manual Parcels,Process,956,14.149994
A1B 3R0,St. John's MPP,2019,25,1,2019/06/17,1,1044413,Manual Parcels,Process,1833,13.999995
A1B 3R0,St. John's MPP,2019,25,2,2019/06/17,2,1044413,Manual Parcels,Process,2584,18.066657
A1B 3R0,St. John's MPP,2019,25,2,2019/06/17,3,1044413,Manual Parcels,Process,1685,22.316658
A1B 3R0,St. John's MPP,2019,25,2,2019/06/18,1,1044413,Manual Parcels,Process,,2.999999
A1B 3R0,St. John's MPP,2019,25,3,2019/06/18,2,1044413,Manual Parcels,Process,2392,16.466658
A1B 3R0,St. John's MPP,2019,25,3,2019/06/18,3,1044413,Manual Parcels,Process,881,18.66666
A1B 3R0,St. John's MPP,2019,25,3,2019/06/19,1,1044413,Manual Parcels,Process,40,1.549998
A1B 3R0,St. John's MPP,2019,25,4,2019/06/19,2,1044413,Manual Parcels,Process,2660,17.666661
A1B 3R0,St. John's MPP,2019,25,4,2019/06/19,3,1044413,Manual Parcels,Process,748,14.949995
A1B 3R0,St. John's MPP,2019,25,4,2019/06/20,1,1044413,Manual Parcels,Process,,0.366666
A1B 3R0,St. John's MPP,2019,25,5,2019/06/20,2,1044413,Manual Parcels,Process,3051,20.083324
A1B 3R0,St. John's MPP,2019,25,5,2019/06/20,3,1044413,Manual Parcels,Process,2361,26.183324
A1B 3R0,St. John's MPP,2019,25,5,2019/06/21,1,1044413,Manual Parcels,Process,918,8.316663
A1B 3R0,St. John's MPP,2019,25,6,2019/06/21,2,1044413,Manual Parcels,Process,2695,21.483325
A1B 3R0,St. John's MPP,2019,25,6,2019/06/21,3,1044413,Manual Parcels,Process,909,16.849996
A1B 3R0,St. John's MPP,2019,25,7,2019/06/22,2,1044413,Manual Parcels,Process,1855,11.549996
A1B 3R0,St. John's MPP,2019,25,7,2019/06/22,3,1044413,Manual Parcels,Process,464,0.816666
A1B 3R0,St. John's MPP,2019,26,1,2019/06/23,3,1044413,Manual Parcels,Process,2466,27.016662
A1B 3R0,St. John's MPP,2019,26,1,2019/06/24,1,1044413,Manual Parcels,Process,1094,6.916661
A1B 3R0,St. John's MPP,2019,26,2,2019/06/24,2,1044413,Manual Parcels,Process,265,3.516663
A1B 3R0,St. John's MPP,2019,26,2,2019/06/24,3,1044413,Manual Parcels,Process,1073,17.533329
A1B 3R0,St. John's MPP,2019,26,2,2019/06/25,1,1044413,Manual Parcels,Process,882,3.199998
A1B 3R0,St. John's MPP,2019,26,3,2019/06/25,2,1044413,Manual Parcels,Process,757,6.799996
A1B 3R0,St. John's MPP,2019,26,3,2019/06/25,3,1044413,Manual Parcels,Process,1082,13.749996
A1B 3R0,St. John's MPP,2019,26,3,2019/06/26,1,1044413,Manual Parcels,Process,1592,12.083328
A1B 3R0,St. John's MPP,2019,26,4,2019/06/26,2,1044413,Manual Parcels,Process,2586,16.983326
A1B 3R0,St. John's MPP,2019,26,4,2019/06/26,3,1044413,Manual Parcels,Process,1690,19.683329
A1B 3R0,St. John's MPP,2019,26,4,2019/06/27,1,1044413,Manual Parcels,Process,2546,13.249994
A1B 3R0,St. John's MPP,2019,26,5,2019/06/27,2,1044413,Manual Parcels,Process,1833,15.783326
A1B 3R0,St. John's MPP,2019,26,5,2019/06/27,3,1044413,Manual Parcels,Process,795,13.116662
A1B 3R0,St. John's MPP,2019,26,5,2019/06/28,1,1044413,Manual Parcels,Process,1438,13.699997
A1B 3R0,St. John's MPP,2019,26,6,2019/06/28,2,1044413,Manual Parcels,Process,2302,18.433325
A1B 3R0,St. John's MPP,2019,26,6,2019/06/28,3,1044413,Manual Parcels,Process,1037,15.449996
A1B 3R0,St. John's MPP,2019,26,6,2019/06/29,1,1044413,Manual Parcels,Process,,0
A1B 3R0,St. John's MPP,2019,26,7,2019/06/29,2,1044413,Manual Parcels,Process,2233,12.599996
A1B 3R0,St. John's MPP,2019,26,7,2019/06/29,3,1044413,Manual Parcels,Process,972,5.066666
A1B 3R0,St. John's MPP,2019,27,1,2019/06/30,3,1044413,Manual Parcels,Process,303,3.849998
A1B 3R0,St. John's MPP,2019,27,2,2019/07/01,3,1044413,Manual Parcels,Process,1102,5.333331
A1B 3R0,St. John's MPP,2019,27,2,2019/07/02,1,1044413,Manual Parcels,Process,1835,18.783325
A1B 3R0,St. John's MPP,2019,27,3,2019/07/02,2,1044413,Manual Parcels,Process,1026,7.333325
A1B 3R0,St. John's MPP,2019,27,3,2019/07/02,3,1044413,Manual Parcels,Process,1174,15.38333
A1B 3R0,St. John's MPP,2019,27,3,2019/07/03,1,1044413,Manual Parcels,Process,,1.166666
A1B 3R0,St. John's MPP,2019,27,4,2019/07/03,2,1044413,Manual Parcels,Process,2284,18.333323
A1B 3R0,St. John's MPP,2019,27,4,2019/07/03,3,1044413,Manual Parcels,Process,1837,16.633324
A1B 3R0,St. John's MPP,2019,27,4,2019/07/04,1,1044413,Manual Parcels,Process,2016,16.099994
A1B 3R0,St. John's MPP,2019,27,5,2019/07/04,2,1044413,Manual Parcels,Process,1671,12.316659
A1B 3R0,St. John's MPP,2019,27,5,2019/07/04,3,1044413,Manual Parcels,Process,703,12.399995
A1B 3R0,St. John's MPP,2019,27,5,2019/07/05,1,1044413,Manual Parcels,Process,,1.399999
A1B 3R0,St. John's MPP,2019,27,6,2019/07/05,2,1044413,Manual Parcels,Process,3296,15.066662
A1B 3R0,St. John's MPP,2019,27,6,2019/07/05,3,1044413,Manual Parcels,Process,864,15.033329
A1B 3R0,St. John's MPP,2019,27,7,2019/07/06,2,1044413,Manual Parcels,Process,1711,17.28333
A1B 3R0,St. John's MPP,2019,27,7,2019/07/06,3,1044413,Manual Parcels,Process,791,8
A1B 3R0,St. John's MPP,2019,28,1,2019/07/07,3,1044413,Manual Parcels,Process,40,3.116665
A1B 3R0,St. John's MPP,2019,28,1,2019/07/08,1,1044413,Manual Parcels,Process,2339,17.483327
A1B 3R0,St. John's MPP,2019,28,2,2019/07/08,2,1044413,Manual Parcels,Process,1833,11.783323
A1B 3R0,St. John's MPP,2019,28,2,2019/07/08,3,1044413,Manual Parcels,Process,864,14.199997
A1B 3R0,St. John's MPP,2019,28,2,2019/07/09,1,1044413,Manual Parcels,Process,1537,12.68333
A1B 3R0,St. John's MPP,2019,28,3,2019/07/09,2,1044413,Manual Parcels,Process,2439,13.433327
A1B 3R0,St. John's MPP,2019,28,3,2019/07/09,3,1044413,Manual Parcels,Process,728,13.416659
A1B 3R0,St. John's MPP,2019,28,3,2019/07/10,1,1044413,Manual Parcels,Process,1529,13.549994
A1B 3R0,St. John's MPP,2019,28,4,2019/07/10,2,1044413,Manual Parcels,Process,2046,18.683325
A1B 3R0,St. John's MPP,2019,28,4,2019/07/10,3,1044413,Manual Parcels,Process,1293,18.433321
A1B 3R0,St. John's MPP,2019,28,4,2019/07/11,1,1044413,Manual Parcels,Process,2077,16.783327
A1B 3R0,St. John's MPP,2019,28,5,2019/07/11,2,1044413,Manual Parcels,Process,1479,10.933331
A1B 3R0,St. John's MPP,2019,28,5,2019/07/11,3,1044413,Manual Parcels,Process,693,13.149995
A1B 3R0,St. John's MPP,2019,28,5,2019/07/12,1,1044413,Manual Parcels,Process,1510,8.516663
A1B 3R0,St. John's MPP,2019,28,6,2019/07/12,2,1044413,Manual Parcels,Process,1539,10.566663
A1B 3R0,St. John's MPP,2019,28,6,2019/07/12,3,1044413,Manual Parcels,Process,688,11.43333
A1B 3R0,St. John's MPP,2019,28,7,2019/07/13,2,1044413,Manual Parcels,Process,2085,15.76666
A1B 3R0,St. John's MPP,2019,28,7,2019/07/13,3,1044413,Manual Parcels,Process,507,3.949999
A1B 3R0,St. John's MPP,2019,29,1,2019/07/14,3,1044413,Manual Parcels,Process,1026,9.749998
A1B 3R0,St. John's MPP,2019,29,1,2019/07/15,1,1044413,Manual Parcels,Process,1530,19.583329
A1B 3R0,St. John's MPP,2019,29,2,2019/07/15,2,1044413,Manual Parcels,Process,1531,11.199994
A1B 3R0,St. John's MPP,2019,29,2,2019/07/15,3,1044413,Manual Parcels,Process,1170,16.816661
A1B 3R0,St. John's MPP,2019,29,2,2019/07/16,1,1044413,Manual Parcels,Process,1061,8.433329
A1B 3R0,St. John's MPP,2019,29,3,2019/07/16,2,1044413,Manual Parcels,Process,1681,11.933326
A1B 3R0,St. John's MPP,2019,29,3,2019/07/16,3,1044413,Manual Parcels,Process,910,15.316661
A1B 3R0,St. John's MPP,2019,29,3,2019/07/17,1,1044413,Manual Parcels,Process,1761,11.783325
A1B 3R0,St. John's MPP,2019,29,4,2019/07/17,2,1044413,Manual Parcels,Process,1727,17.166658
A1B 3R0,St. John's MPP,2019,29,4,2019/07/17,3,1044413,Manual Parcels,Process,1068,15.566657
A1B 3R0,St. John's MPP,2019,29,4,2019/07/18,1,1044413,Manual Parcels,Process,1840,14.333329
A1B 3R0,St. John's MPP,2019,29,5,2019/07/18,2,1044413,Manual Parcels,Process,1884,18.249991
A1B 3R0,St. John's MPP,2019,29,5,2019/07/18,3,1044413,Manual Parcels,Process,895,13.433327
A1B 3R0,St. John's MPP,2019,29,5,2019/07/19,1,1044413,Manual Parcels,Process,1501,15.533327
A1B 3R0,St. John's MPP,2019,29,6,2019/07/19,2,1044413,Manual Parcels,Process,2447,16.216655
A1B 3R0,St. John's MPP,2019,29,6,2019/07/19,3,1044413,Manual Parcels,Process,820,15.949993
A1B 3R0,St. John's MPP,2019,29,7,2019/07/20,2,1044413,Manual Parcels,Process,2525,13.583328
A1B 3R0,St. John's MPP,2019,29,7,2019/07/20,3,1044413,Manual Parcels,Process,940,3.916666
A1B 3R0,St. John's MPP,2019,30,1,2019/07/21,3,1044413,Manual Parcels,Process,1181,11.299994
A1B 3R0,St. John's MPP,2019,30,1,2019/07/22,1,1044413,Manual Parcels,Process,1260,11.483327
A1B 3R0,St. John's MPP,2019,30,2,2019/07/22,2,1044413,Manual Parcels,Process,2568,16.91666
A1B 3R0,St. John's MPP,2019,30,2,2019/07/22,3,1044413,Manual Parcels,Process,1890,28.733323
